item_num,code,address,action,aye_votes,nay_votes,motion_or_resolution,speakers_count,section,meeting_date
5,2023-011615CUA,469 Stevenson Street,After being pulled off of Consent; Approved with Conditions,"So, Williams, Braun, Imperial, Koppel, Moore, Diamond",,21558,5,regular_calendar,2024-05-09
16,2020-006798DRP,20 Paloma Avenue,,,,,0,regular_calendar,2024-05-09
