,Unnamed: 0,cbsa,cbsa_name,accessory apartments banned,no flexible zoning by right,no flexible zoning by permit,affordable incentive,affordable mandate,zoning district count,permit cap or phasing,wetlands restricted in lot size calc,longest frontage requirement,highest res min lot size,mean res min lot size,lowest res min lot size,mandatory approval steps,distinct approval bodies,public hearing requirements,max review waiting time,multifamily not allowed,no mixed-use buildings,no conversion to multifamily,townhouses not allowed,age-restricted provisions,first_pc,second_pc,third_pc,overall_index,local_political_pressure_2018,state_involvement_2018,court_involvement_2018,local_project_2018,local_zoning_2018,local_assembly_2018,supply_restrictions_2018,density_restriction_2018,open_space_2018,exactions_2018,affordable_housing_2018,approval_delay_2018,wrluri18,z_score,overall_index_z,wrluri18_z,first_pc_z,second_pc_z,affordability_index_2010,affordability_index_2023
20,72.0,14010,"Bloomington, IL",0.0,0.0,0.0,0.0,0.0,8.902902902902904,0.0,0.0,50.38038038038038,9487.487487487488,8924.324324324325,8361.16116116116,4.8058058058058055,2.7317317317317316,0.2682682682682683,166.84684684684686,0.7807807807807807,0.7317317317317318,0.0,0.2682682682682683,0.5125125125125125,-2.176584845344206,0.3148401348477836,1.0442800259839684,1.031158526719686,3.0,1.0,2.0,0.0,0.0,0.363821433764723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045452032534331,0.7128378416551817,0.12106993757090816,-1.98009286682203,0.8779773334606035,,1.6797563583364188
21,73.0,14020,"Bloomington, IN",1.0,0.0,1.0,0.9261451690759888,0.0,23.96603236706385,0.0,0.0,29.06201570082061,19261.451690759888,8935.525012067783,3889.2177536139834,2.147709661848022,2.0738548309240112,0.073854830924011,122.5849190823404,1.0,1.0,0.0,0.9261451690759888,1.0,1.383736927405899,-1.805960215684352,1.3594126141766916,-5.418445559897686,9.0,3.0,6.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,14.25,2.6153082847595215,-0.8621163860550176,-1.1055009443311892,3.596453460867772,1.351619045556603,-1.506809895196927,1.9153092764502715,0.9632982237454634
22,80.0,14460,"Boston-Cambridge-Newton, MA-NH",0.4121256219792205,0.0119593073343343,0.904792484929096,0.735213588603093,0.2441674226835543,17.897147780031467,0.1770113541310087,0.1726134855271973,98.1559754903588,42277.04599394497,21926.96933906866,10693.972884617582,4.680613840360798,2.88941218984033,0.512968025247608,193.896442466616,0.9791491721547052,0.5154197512790608,0.5770448782871769,0.8449730908782186,0.5334237469666353,1.4456535154695829,0.3949560251456829,0.6080466999209883,2.432649745944288,9.064067771323268,2.112823325337864,3.2421103837089937,2.289732283100561,2.6139722144298796,0.579561226280194,0.21996892168327192,2.3724995771121526,0.490660219859654,0.47252279654419227,0.5748616552618279,5.620152562783058,0.29133680246765353,1.2884386440763633,1.1079606752292928,0.5082163129815518,1.4095599416869753,0.9680656588171221,1.2410830541885949,0.7859801890266132
23,84.0,14660,"Brainerd, MN",0.3265505598009596,0.0,0.721432379598365,0.0,0.0,10.385996090279011,0.0,0.3624489070552692,97.86911320419406,199177.59019015465,80793.76849712695,9812.73325039986,4.615692198329483,4.121023636040519,0.3373911498133997,142.99475741958415,1.0,0.4057224098098453,0.0947218766660742,0.732272969610805,0.0,-0.0682445398066576,1.1452539343139758,-1.007107784702578,3.4280955727428,7.0,1.1658482690891234,2.331696538178247,1.3316965381782468,2.1658482690891234,0.0,0.0,4.0,0.8341517309108765,0.0,0.0,1.1871931009084213,-1.2406023763597611,1.5611090100126803,1.3886070113310376,-1.527519287221036,-0.007130039397136276,1.8117569902637785,1.5979061489687931,0.9976779092392491
24,88.0,14860,"Bridgeport-Stamford-Norwalk, CT",0.7950332505365967,0.0677061085006407,0.7788878868901651,0.8094673058363789,0.1857336476445119,21.81453267306891,0.2016153274162672,0.090493668950169,110.47855986415009,95691.56174685294,36442.89365610386,10678.013917234905,4.340465982143328,3.009579635166991,0.1927845544533569,195.15071906592624,0.966182543072761,0.886792602085212,0.3381613850786569,0.8201781448257314,0.8949747127164185,2.0357694714939827,0.3161322405179373,0.2357678216700494,2.990195659087917,8.578921554832824,2.389733343517711,3.750336687477638,1.306817770666581,2.216054866993371,0.0,0.14479772620373316,3.710404547592534,0.8155957659790871,0.14479772620373316,0.6406871238648104,4.375640459985447,0.13642921227829888,1.4411604136297183,1.2651497592756844,0.3023655191325166,1.961784287087229,0.8794302741391004,1.1296507816146706,0.8870427228328706
25,94.0,15340,"Bucyrus-Galion, OH",0.0,0.0,0.9640528634361234,0.0,0.0,14.221409691629956,0.0,0.0,121.8546255506608,17410.13215859031,10967.687224669604,5224.669603524229,5.437092511013216,4.473039647577092,0.4910132158590308,355.2656387665198,1.0,0.9640528634361234,0.5089867841409692,0.4910132158590308,0.9640528634361234,-0.0744646440831179,-0.3955519905432821,-0.6285802157815794,1.0522630154046535,3.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.8125,-1.514279842376709,0.9103260991070392,0.7187878363864728,-1.891198843331338,-0.012950747983852725,0.07915906301547984,,
26,95.0,15380,"Buffalo-Cheektowaga, NY",0.0,0.0,1.0,0.0,0.0,10.164397549353302,0.0,0.0,70.6858407079646,9883.764465622871,6876.1232130701155,4328.795098706603,4.164397549353302,3.0,0.0,0.0,1.0,0.1643975493533015,0.0,1.0,0.0,-1.5217953009436418,-0.9082873642770352,-0.0463389368856362,-4.909622963238538,8.607266008249729,1.5544169887184291,3.0160830698364363,2.642698208221103,2.6560747420332858,0.7334062016109094,0.1657883436780262,1.8830138840093165,0.39955888667681605,0.2618573603466447,0.0,7.450095114758391,-0.1301966590470893,-0.7227408018768952,-0.9620484392989194,-0.051943441493181676,-1.3673476532074682,-0.4973991078912691,2.562670992657102,1.3747746257456797
27,98.0,15620,"Cadillac, MI",0.0,0.0,0.8960404990056048,0.0,0.0,21.54456698607847,0.0,0.0,105.19797504971976,14319.291267401915,8781.0567709275,6207.91900198879,4.103959500994395,2.0,0.1039595009943952,180.8416199602242,1.0,0.8960404990056048,0.8960404990056048,1.0,0.8960404990056048,0.0860670036382804,-1.266562381061912,-0.0671528393902634,-5.332133264020058,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.25,0.0,-0.8384739088170071,-1.0811668932492824,0.12106993757090816,0.13727309052443515,-0.900270450382916,,
28,103.0,15940,"Canton-Massillon, OH",0.1985313137700112,0.0,0.9624924553789556,0.0,0.0,21.75522375190412,0.0,0.1985313137700112,95.02866955996896,30403.89388670135,14593.04921488039,7103.684649211048,3.3141005374644323,3.1502601097921996,0.1594429914063173,161.36960020693817,1.0,0.9624924553789556,0.0,0.9624924553789556,0.7900583450694105,0.1636376308447344,-1.139809318905248,-0.1950327407850466,-2.2730008062932696,8.371234798877456,1.6601262862488309,3.3202525724976617,2.812207670720299,1.38299812909261,0.21482694106641725,0.0,0.9864826941066418,0.7363891487371376,0.0,0.0,1.6531396164639853,-0.30173414538904564,-0.0005229684039884064,-0.21870477547426398,-0.27989307065722985,0.20986287291222064,-0.7577397856041211,2.2894919517402066,1.549149395596634
29,114.0,16380,"Celina, OH",0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,30.0,12000.0,8666.666666666666,6000.0,4.0,3.0,0.0,170.0,1.0,1.0,1.0,1.0,0.0,-0.395043881310964,-1.541633979315555,-0.8080141990956128,-7.528610424982968,11.0,2.0,6.0,10.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,2.221830368041992,-1.4401281778159623,-1.7004203482945814,3.073575650817544,-0.3129454483809052,-1.2095816188373665,,
30,115.0,16460,"Centralia, IL",0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,100.0,43560.0,15885.0,6000.0,5.0,5.0,0.0,90.0,1.0,1.0,0.0,1.0,0.0,-0.956867143822872,-1.166408069098468,-1.164782693221296,-4.100629645964293,3.0,1.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,-0.5011431037172216,-0.7339687143037302,0.12106993757090816,-0.8386937868285531,-0.7876494184194528,,
31,117.0,16580,"Champaign-Urbana, IL",0.5375093290784158,0.0187610983863911,0.976696605502226,0.0,0.0,15.48023522145302,0.0462464935532851,0.0,30.974148802017655,7073.414828730988,5351.124443472218,4090.206397817639,4.258666392155853,3.6045242813392697,0.1797102195228659,486.3714517332784,1.0,0.6796201456623002,0.5913091592248501,1.0,0.5845407519880588,0.3939024652280946,-1.099183137496101,-0.6150990184375076,-2.687044687721958,6.96983667488653,2.4042385904721058,3.9684786104856866,2.209999642614631,1.017118759158,0.387119831314106,0.4199992852292626,0.8399985704585252,0.387119831314106,0.387119831314106,0.5971194739287373,2.703745398663378,0.286488496074129,-0.11393697208307059,-0.3354362893146717,0.5017735833599083,0.42534229884184477,-0.7120566553889888,2.076702527064924,1.3744797486637583
32,119.0,16660,"Charleston-Mattoon, IL",0.4721339387060159,0.0,0.4721339387060159,0.0,0.0,14.672190692395006,0.4721339387060159,0.0,52.97673098751419,15105.956867196368,11632.363365493757,8491.481271282633,5.4721339387060155,3.437173666288309,0.0,317.94750283768445,1.0,0.507094211123723,0.0349602724177071,1.0,0.0,-0.8581106675990451,-0.7276083081247678,-0.3459771796669488,-2.075273973660948,8.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.7440195083618164,0.053637937551767635,-0.16295959112231234,-2.1964911312291617,-0.7462785083057611,-0.2942300045432287,,
33,124.0,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0.0451886504849804,0.0328789620238866,0.9459719109645528,0.4171295982807241,0.0036680683487837,8.938662386612926,0.0831783657003526,0.0165635241132988,69.04522886469663,22311.061541937062,10963.06499456516,5743.449737114376,4.580235779471177,2.6107308666842703,0.5973312548105512,313.7358839985582,0.9921629598132876,0.7199692243003836,0.0243213186476552,0.9570450124176164,0.6203748851603349,0.2422875119408663,-0.7891603282006459,0.4883280218108576,0.1241394869081818,8.898688549174379,1.9975237701605166,4.5231209274340305,4.15267218850071,3.487436882657064,0.7906909120170303,0.0,0.6555900797185068,0.23449201626191682,0.2583325865628866,0.21820632444463126,0.807700668331011,0.011457916037216367,0.6560965113823595,0.4571216957386396,0.1362959255888837,0.28346260981261284,-0.363443719704203,1.6123135902498764,1.2630230213878266
34,126.0,17060,"Chillicothe, OH",0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,90.0,12000.0,7000.0,3500.0,5.0,4.0,0.0,215.0,1.0,1.0,0.0,0.0,1.0,-0.692903318262697,-0.5901053107603165,-0.1289240347612246,0.7130197098869828,4.6679165104361955,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817401307253276,0.6231448710160931,0.12106993757090816,-0.5916791970836058,-0.13961130508168074,2.318324428368069,1.5717848263247705
35,127.0,17140,"Cincinnati, OH-KY-IN",0.4712474218176985,0.4092799795222179,0.9768911182542692,0.0083437116964562,0.0,20.16447203256755,0.1421433740099534,0.0054221819667531,72.6637484186328,20412.28241125884,10324.78866206901,4679.701127754779,4.350969987250612,4.885477019104393,0.0529468808301377,161.11479372080316,0.9330115630553244,0.7769447739814026,0.113053601579152,0.811934215125008,0.7249011799337426,0.530703322452451,-0.9097549988549636,-0.9530024390582458,-1.9224627410176551,9.191073535342879,2.605174876838009,4.015318449610068,0.9054262893845082,2.993073904734623,0.1634803487359639,0.13920226459756993,2.0744701301540522,0.26112792639304006,0.20223632779371348,0.04050682055476602,2.967287636778372,-0.2136060978971378,0.09549565959178395,-0.11987747514774609,-0.16278306646441157,0.5533591115710877,-0.49904942645939915,2.209930255129077,1.3231589185549095
36,133.0,17460,"Cleveland-Elyria, OH",0.0782010500424046,0.2097224674752971,0.9476309381987122,0.0,0.0,15.652901544223896,0.1921973045098102,0.0026089400341723,69.90699215825745,25396.43039054514,12401.67140049334,7174.5078019493685,4.483409976646381,2.8853906819306654,0.07417820875997,131.93823228768477,0.9950134177611862,0.8044998619674243,0.1201368387804386,0.9734604393663931,0.542807507977288,-0.2841605405776047,-1.0181373821574498,-0.4725503372061359,-3.892029978056168,8.992309583064493,1.6481457584416384,3.6168310443358833,2.3047777060865826,2.723074323286324,0.5790887024917813,0.5843395704673247,1.5719175346422092,0.6350785018588503,0.31958091375549214,0.06365563646419026,5.282152915079297,-0.3478428779479816,-0.44400393426022255,-0.6751581482895681,-0.34116520838158315,-0.2091819767662844,-0.6209227199291881,2.0998978106078567,
37,139.0,17740,"Coldwater, MI",0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,60.0,9000.0,9000.0,9000.0,2.0,1.0,1.0,150.0,1.0,0.0,1.0,1.0,0.0,-0.7829460126641702,-0.598832686313592,1.015112343170198,-7.210769935314907,8.680267558528428,4.360535117056856,5.360535117056856,5.401337792642141,3.0,0.6802675585284281,4.081605351170569,1.639464882943144,0.0,0.0,0.0,4.520401337792642,1.3506255798913962,-1.3530659989469254,-1.6108114851211757,1.9158648051019609,-0.6759402096292023,-0.1494250217542224,,
